"Product ID [Non Editable]","Variant ID [Non Editable]","Product Type [Non Editable]","Product Page","Product URL","Title","Description","SKU","Option Name 1","Option Value 1","Option Name 2","Option Value 2","Option Name 3","Option Value 3","Option Name 4","Option Value 4","Option Name 5","Option Value 5","Option Name 6","Option Value 6","Price","Sale Price","On Sale","Stock","Categories","Tags","Weight","Length","Width","Height","Visible","Hosted Image URLs"
"","cc64aec5-28b3-4361-a5cf-45a89e39fc38","","","","","","601367A97E8FF_L","Size","L","","","","","","","","","","","24.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","bd80ca9d-07d4-49c8-a07a-470899e2f0cd","","","","","","601367A97E8FF_XL","Size","XL","","","","","","","","","","","24.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","135974d3-5c4c-40ad-a45b-256eaa58e6b8","","","","","","601367A97E8FF_2XL","Size","2XL","","","","","","","","","","","30.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6b0466bf-f39d-4ed2-a2ab-3f3b38c9711d","","","","","","601367A97E8FF_3XL","Size","3XL","","","","","","","","","","","30.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"60136811090564601e099bfc","8bccb82f-3661-48d8-8318-874e01385768","PHYSICAL","shop-all","womens-athletic-short-shorts","Pink Magnolias Women's Athletic Shorts","<p class="""">With these athletic shorts, there's no need to buy a different outfit for every activity you want to do. Going for a run? Fancy a swim? Perhaps both? The comfortable fit and length make them perfect for running, while the water-repellent fabric dries quickly which also makes them great for a quick swim. These shorts also have mesh side pockets and a drawstring to adjust the fit. Pair with our matching swimwear and beach accessories to create a one-of-a-kind look. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• Four-way stretch water-repellent microfiber fabric<br>• 2.5’’ inseam<br>• Elastic waistband with a flat white drawstring<br>• Mesh side pockets<br>• Printed, cut, and hand-sewn by our expert in-house teams<br>• 96% polyester, 4% elastane (fabric composition may vary by 2%)<br><br>*Garments tend to run a little small, consider sizing up one size</p>","60136810C57CD_XS","Size","XS","","","","","","","","","","","35.00","0.00","No","Unlimited","/pink-magnolias, /womens-beachwear, /womens-bottoms","sportswear, activewear, gym wear, fitness wear, shorts, swim shorts, shorts for women, women's shorts, women's swim shorts, girl's swim shorts, streetwear, swimwear","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a7aba8c47436671481bd3/1613396669670/Pink-Magnolias-athletic-shorts-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a7abd0a3ed7266de4a985/1613396672270/Pink-Magnolias-athletic-shorts-left.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a7abf8c47436671481be6/1613396674922/Pink-Magnolias--athletic-shorts-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a7ac28c47436671481bfc/1613396679752/Pink-Magnolias-athletic-short-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a7acc7a57d9350d7a84c9/1613396686462/athletic+shorts.png"
"","d9d7e9bb-cce3-40b9-a40a-1e7a241fdbe0","","","","","","60136810C57CD_S","Size","S","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b4b82cb8-e848-4fe5-a365-40f7b394fd9e","","","","","","60136810C57CD_M","Size","M","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","68f9b8f2-5abc-49ec-bf17-83182279c630","","","","","","60136810C57CD_L","Size","L","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","2a9064df-47f4-49f7-aa2a-1550523c5f92","","","","","","60136810C57CD_XL","Size","XL","","","","","","","","","","","35.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ad345ca7-60be-4bf5-a6f8-10d9f995ca7e","","","","","","60136810C57CD_2XL","Size","2XL","","","","","","","","","","","37.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6f1b9fbd-fd05-4bc6-acc1-6106e5ab6e68","","","","","","60136810C57CD_3XL","Size","3XL","","","","","","","","","","","37.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6013688d1cde7352c7130f1e","a66c2c10-ec48-46c8-84b9-0d658fa8a09a","PHYSICAL","shop-all","pink-magnolias-womens-athletic-t-shirt","Pink Magnolias Women's Athletic Tee","<p class="""">This athletic tee combines the best of both worlds, comfort, and style. The sports mesh fabric anti-microbial qualities and wicks away moisture to keep any athlete dry and comfortable during their active day. It's also just as comfy wearing around the house. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br><br>• Coordinating gym wear, streetwear, and accessories available. <br>• MaxDri moisture management &amp; MicroBlok anti-microbial fabric<br>• Very soft four-way stretch sports mesh fabric <br>• Comfortable fit<br>• Overlock and coverstitch<br>• Printed, cut, and hand-sewn by our expert in-house team<br>• Fabric: 92% polyester, 8% spandex to move when you do<br><br>*Garments tend to run a little small, consider sizing up one size<br><br>**Please note that contact with rough surfaces and velcro fasteners should be avoided since they can pull out the white fibers in the fabric, damaging the shirts’ appearance.</p>","6013688D6002E_XS","Size","XS","","","","","","","","","","","40.50","0.00","No","Unlimited","/womens-plus-sizes, /pink-magnolias, /womens-tops","sportswear, activewear, fitness wear, streetwear, loungewear, women's tee shirt, women's summer top, sleeveless shirt, summer shirt, women's tshirt, women's top, t-shirt","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a691b10a23e723d34d8c3/1613392169016/Pink+Magnolias-athletic-t-shirt-front.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a691deb1147168bb33c94/1613392170437/Pink+Magnolias-athletic-t-shirt-left.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a691f0612e977a98e985c/1613392172289/Pink+Magnolias-athletic-t-shirt-right.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a69234833c90da83e5cef/1613392173739/Pink+Magnolias-athletic-t-shirt-back.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a69253864731411d7f6e0/1613392195570/Pink-Magnolias-sports-tee_all-over-print-womens-athletic-t-shirt-white-600dd66a44622.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/602a68ade5d7be134f1b4b6b/1613392047151/athletic+tee.png"
"","d2e523bc-7777-4c9a-9af8-73f9da5ab56f","","","","","","6013688D6002E_S","Size","S","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","1d94eb7c-e748-4a7b-8a25-24784a655840","","","","","","6013688D6002E_M","Size","M","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","901ea32d-e9ac-4c4f-9e53-fe92b1d8e8fc","","","","","","6013688D6002E_L","Size","L","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","4dfbb17d-83df-4442-a316-9704f3d28132","","","","","","6013688D6002E_XL","Size","XL","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","c2183d3e-c805-4f30-8e87-a972e2925782","","","","","","6013688D6002E_2XL","Size","2XL","","","","","","","","","","","42.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ce1a16cd-2375-48dc-afdf-83b49f8402d4","","","","","","6013688D6002E_3XL","Size","3XL","","","","","","","","","","","42.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"6013694f090564601e099c5c","b84058e5-9269-4fee-a128-9bfce22f5ce0","PHYSICAL","shop-all","pink-magnolias-womens-rash-guard","Pink Magnolias Women's Rash Guard","The fashion industry accounts for 10% of our carbon emissions and 85% of the product made winds up in landfills each year. Print-on-demand companies are helping to curb this impact by only producing items as they are ordered. This means consumers enjoy custom-made clothing that expresses their style, all while reducing their carbon footprint.<br />
<br />
So stop settling for mass-produced consumer goods and make more meaningful purchases custom made for you. This benefits not only your style and your wallet, but you are helping to reduce your carbon footprint. <br />
 <br />
Don&#39;t be afraid to be your most active self in this smooth and versatile long-sleeve rash guard! The sun, sand, wind, or other elements won&#39;t be a problem when doing sports thanks to this smooth and versatile long-sleeve rash guard. It&#39;s slim fit, flat ergonomic seams and long body yields bold prints and protects from the sun and bruising.<br />
<br />
These shirts are custom-made for a perfect fit that feels just right whatever you&#39;re doing.  The design graphics are sublimation printed onto each soft, stretchy garment giving you a bold, all-over design. Each shirt is hand-cut and sewn in-house after printing. Pair with our matching swimwear and beach accessories or our streetwear to create a one-of-a-kind look. <br />
<br />
• Coordinating gym wear, streetwear, and accessories available. <br />
• This fabric has a 38-40 UPF (ultraviolet protection factor)<br />
• Slim fit<br />
• Comfortable longer body and sleeves <br />
• Flatseam and cover stitch<br />
• Very soft four-way stretch fabric that stretches and recovers on the cross and lengthwise grains<br />
• Printed, cut, and hand-sewn by our expert in-house team<br />
• Fabric: 82% polyester, 18% spandex to move when you do<br />
<br />
*Garments tend to run a little small, consider sizing up one size","6013694F5964C_XS","Size","XS","","","","","","","","","","","46.00","0.00","No","Unlimited","/womens-plus-sizes, /pink-magnolias, /womens-beachwear, /womens-tops","sportswear, activewear, fitness wear, streetwear, loungewear, swimwear, surfwear, swim shirt, rash guard women, swim shirts women, rash guard plus size, swim shirt plus size","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601856287d9c5052c5fc77ef/1612207684777/Pink-Magnolias-long-sleeve-tee_all-over-print-womens-rash-guard-white-600dd8138664e.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601856324f1a3f02724981ae/1612207690009/Pink-Magnolias-long-sleeve-tee_all-over-print-womens-rash-guard-white-600dd813869a0.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018563d3746da11cde0cb46/1612207714412/Pink-Magnolias-long-sleeve-tee_all-over-print-womens-rash-guard-white-600dd8138691d.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60185655b920f370a77dbb9e/1612207728966/Pink-Magnolias-long-sleeve-tee_all-over-print-womens-rash-guard-white-600dd81386819.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60136951090564601e099c5d/1612207636710/all-over-print-womens-rash-guard-white-front-6013694a9dcc3.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60136952090564601e099c5e/1612207639311/all-over-print-womens-rash-guard-white-back-6013694a9ddb4.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018570c03d38e5d11574d2c/1612207892421/rash+guard.png"
"","7a79008c-a0ea-4098-822c-b0d7528001e2","","","","","","6013694F5964C_S","Size","S","","","","","","","","","","","46.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","5bdf038e-7fef-4c5a-b97d-a375c0e7b624","","","","","","6013694F5964C_M","Size","M","","","","","","","","","","","46.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d460969c-897a-4597-9d4e-f366f8bc894c","","","","","","6013694F5964C_L","Size","L","","","","","","","","","","","46.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","57583cb4-6fd2-45f9-8780-e780a4272fc7","","","","","","6013694F5964C_XL","Size","XL","","","","","","","","","","","46.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","bb68f14d-a4e2-438a-9bd7-0d56a8dcf25c","","","","","","6013694F5964C_2XL","Size","2XL","","","","","","","","","","","49.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","205b2263-606f-447e-a227-ae0d86b90a5e","","","","","","6013694F5964C_3XL","Size","3XL","","","","","","","","","","","49.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"601369bd090564601e099c80","fdb8ed37-b32a-4b73-8355-311d56e2492e","PHYSICAL","shop-all","pink-magnolias-tank-top","Pink Magnolias Tank Top","The fashion industry accounts for 10% of our carbon emissions and 85% of the product made winds up in landfills each year. Print-on-demand companies are helping to curb this impact by only producing items as they are ordered. This means consumers enjoy custom-made clothing that expresses their style, all while reducing their carbon footprint.<br />
<br />
So stop settling for mass-produced consumer goods and make more meaningful purchases custom made for you. This benefits not only your style and your wallet, but you are helping to reduce your carbon footprint. <br />
 <br />
This form-fitting, sublimation tank top is a must-have! These shirts are custom-made for a perfect fit that feels just right whatever you&#39;re doing.  The design graphics are sublimation printed onto each soft, stretchy garment giving you a bold, all-over design. Each shirt is hand-cut and sewn in-house after printing. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br />
<br />
• Coordinating gym wear, streetwear, and accessories available. <br />
• This fabric has a 38-40 UPF (ultraviolet protection factor) <br />
• Material has a four-way stretch, which means fabric stretches and recovers on the cross and lengthwise grains. <br />
• Made with a smooth, comfortable microfiber yarn<br />
• Precision-cut and hand-sewn after printing<br />
• Top sits just below the hips<br />
• It has a dipped hem, which means the back is slightly longer than the front<br />
• Printed, cut, and hand-sewn by our expert in-house team<br />
• Fabric: 82% polyester, 18% spandex to move when you do<br />
<br />
*Garments tend to run a little small, consider sizing up one size<br />
<br />
**Please note that contact with rough surfaces and velcro fasteners should be avoided since they can pull out the white fibers in the fabric, damaging the shirts’ appearance.","601369BCBBAF7_XS","Size","XS","","","","","","","","","","","28.00","0.00","No","Unlimited","/pink-magnolias, /womens-tops","sportswear, activewear, fitness wear, streetwear, loungewear, women's hoodie, women's sweatshirt, sweatshirt, hoodie for women, casual wear, women's casual wear, printed hoodie","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60185516b558c446a239d73f/1612207525734/Pink-Magnolias-tank-top_all-over-print-womens-tank-top-white-600dd8966f985.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018552467b7e40a28bca3b6/1612207523757/Pink-Magnolias-tank-top_all-over-print-womens-tank-top-white-600dd8966f985.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018552e7820d84f03900bfe/1612207521390/Pink-Magnolias-tank-top_all-over-print-womens-tank-top-white-600dd8966f9ea.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60185539b558c446a239dd9c/1612207520306/Pink-Magnolias-tank-top_all-over-print-womens-tank-top-white-600dd8966f91e.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601369bf090564601e099c82/1612207419716/all-over-print-womens-tank-top-white-front-601369b87ace0.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601855049464323cfe9a2ae7/1612207420570/tank+top.png"
"","85e7fa61-5d0c-4e3f-822f-8c0e7cf2c2e4","","","","","","601369BCBBAF7_S","Size","S","","","","","","","","","","","28.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","b74264b7-7e1c-405e-b148-f93fd273d9fc","","","","","","601369BCBBAF7_M","Size","M","","","","","","","","","","","28.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0597d8fe-60a9-4afc-b669-f6a0e701f2e3","","","","","","601369BCBBAF7_L","Size","L","","","","","","","","","","","28.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","92bd4013-9213-4551-9013-ab4faf00e3af","","","","","","601369BCBBAF7_XL","Size","XL","","","","","","","","","","","28.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"60136a35e4645908fa62d282","383181d7-1d51-4eaa-a6d8-3ebeb81b7a5f","PHYSICAL","shop-all","pink-magnolias-hoodie","Pink Magnolias Hoodie","The fashion industry accounts for 10% of our carbon emissions and 85% of the product made winds up in landfills each year. Print-on-demand companies are helping to curb this impact by only producing items as they are ordered. This means consumers enjoy custom-made clothing that expresses their style, all while reducing their carbon footprint.<br />
<br />
So stop settling for mass-produced consumer goods and make more meaningful purchases custom made for you. This benefits not only your style and your wallet, but you are helping to reduce your carbon footprint. <br />
 <br />
This comfy unisex hoodie has a soft outside with a vibrant print and an even softer brushed fleece inside. The hoodie has a relaxed fit, and it&#39;s perfect for wrapping yourself into on a chilly evening. Match it with our coordinating gym wear, streetwear, and accessories to create the perfect look.<br />
<br />
• Coordinating gym wear, streetwear, and accessories available. <br />
• Soft cotton-feel fabric face<br />
• Brushed fleece fabric inside<br />
• Double-lined hood with design on both sides with drawstring<br />
• Unisex style<br />
• Overlock seams<br />
• Printed, cut, and hand-sewn by our expert in-house team<br />
• Fabric: 70% polyester, 27% cotton, 3% elastane to move when you do<br />
<br />
*Garments tend to run a little small, consider sizing up one size","60136A341A596_XS","Size","XS","","","","","","","","","","","56.00","0.00","No","Unlimited","/womens-plus-sizes, /pink-magnolias, /womens-tops","sportswear, activewear, fitness wear, streetwear, loungewear, women's hoodie, women's sweatshirt, sweatshirt, hoodie for women, casual wear, women's casual wear, printed hoodie","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60136a361cde7352c7130fac/1611885113438/all-over-print-unisex-hoodie-white-front-60136a2f2833c.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60136a371cde7352c7130fad/1611885114910/all-over-print-unisex-hoodie-white-back-60136a2f285be.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601854447820d84f038fdef3/1612207178032/Pink-Magnolias-hoodie_all-over-print-unisex-hoodie-white-600dd97de9b71.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601854460a28d65905538af4/1612207182415/Pink-Magnolias-hoodie_all-over-print-unisex-hoodie-white-600dd97de9954.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601854b0e7f34f2efd12d62d/1612207282814/hoodie.png"
"","2cb13bdb-0aee-475b-878e-60fa831bb980","","","","","","60136A341A596_S","Size","S","","","","","","","","","","","56.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","2f57a433-e7e8-4aba-b7ab-eee9733bebb9","","","","","","60136A341A596_M","Size","M","","","","","","","","","","","56.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","877c4f93-2df7-48b1-818f-fe1bf2c0d4b5","","","","","","60136A341A596_L","Size","L","","","","","","","","","","","56.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","ba0c1bb0-f4a6-4070-a3f9-3c897ee75488","","","","","","60136A341A596_XL","Size","XL","","","","","","","","","","","56.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0feb0f82-2cbe-47fd-a516-2543db73fb9a","","","","","","60136A341A596_2XL","Size","2XL","","","","","","","","","","","58.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","488eb048-5254-436e-8325-19bd5d82eac5","","","","","","60136A341A596_3XL","Size","3XL","","","","","","","","","","","58.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"60136aaa090564601e099ccd","674b2696-bc2e-4bcf-baac-a044ef52d5e5","PHYSICAL","shop-all","pink-magnolias-skater-skirt","Pink Magnolias Skater Skirt","The fashion industry accounts for 10% of our carbon emissions and 85% of the product made winds up in landfills each year. Print-on-demand companies are helping to curb this impact by only producing items as they are ordered. This means consumers enjoy custom-made clothing that expresses their style, all while reducing their carbon footprint.<br />
<br />
So stop settling for mass-produced consumer goods and make more meaningful purchases custom made for you. This benefits not only your style and your wallet, but you are helping to reduce your carbon footprint. <br />
<br />
The soft fabric and flared cut of this skater skirt are just a few of the reasons why it&#39;s bound to become a favorite in your wardrobe. The flattering silhouette looks great on any body type, and thanks to the elastic waistband, the skirt is as comfy, as it is beautiful.<br />
<br />
• Smooth fabric<br />
• Mid-thigh length<br />
• Elastic waistband<br />
• Overlock seams, coverstitch hemline<br />
• Printed, cut, and hand-sewn by our expert in-house teams<br />
• Fabric: 82% polyester, 18% spandex to move with you<br />
<br />
*Garments tend to run a little small, consider sizing up one size","60136AA96B96F_XS","Size","XS","","","","","","","","","","","38.50","0.00","No","Unlimited","/womens-plus-sizes, /pink-magnolias, /womens-bottoms, /womens-dresses-skirts","streetwear, office wear, casual wear, skater skirt, women's skater skirt, girl's skater skirt, skirt for girls, skirt for women, skater skirt plus, skater girl, skater girl skirt, flared skirt","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60185363dc235d11c5b8bae7/1612206972819/all-over-print-skater-skirt-white-front-60143ceededab.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018536b0a28d6590553745c/1612206977816/all-over-print-skater-skirt-white-back-60143ceedeec0.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60185371b4ba6108be0e95b0/1612206985300/all-over-print-skater-skirt-white-left-60143ceedef61.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601853777820d84f038fbc91/1612206992648/all-over-print-skater-skirt-white-right-60143ceedefdb.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018535578e31c10a88a9615/1612206935986/skater+skirt.png"
"","0dca3891-d3fc-47fa-b8fe-8c685d77601e","","","","","","60136AA96B96F_S","Size","S","","","","","","","","","","","38.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6917faba-4a49-4e26-91f7-3cc2e4c8e4c8","","","","","","60136AA96B96F_M","Size","M","","","","","","","","","","","38.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","702e3e5e-d81e-42b2-8c49-98a763b1afd2","","","","","","60136AA96B96F_L","Size","L","","","","","","","","","","","38.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","35ec113a-48b9-4040-a632-a184eedbd71e","","","","","","60136AA96B96F_XL","Size","XL","","","","","","","","","","","38.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","6c5a2388-1e1c-48e2-ad88-7b6bc91ad0cc","","","","","","60136AA96B96F_2XL","Size","2XL","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","a9f8a70e-88b8-4a0d-85a1-3010305225fb","","","","","","60136AA96B96F_3XL","Size","3XL","","","","","","","","","","","40.50","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"60136b101cde7352c7131003","13bb58af-67ca-48e5-a922-7c22cf5ee5d4","PHYSICAL","shop-all","pink-magnolias-pencil-skirt","Pink Magnolias Pencil Skirt","The fashion industry accounts for 10% of our carbon emissions and 85% of the product made winds up in landfills each year. Print-on-demand companies are helping to curb this impact by only producing items as they are ordered. This means consumers enjoy custom-made clothing that expresses their style, all while reducing their carbon footprint.<br />
<br />
So stop settling for mass-produced consumer goods and make more meaningful purchases custom made for you. This benefits not only your style and your wallet, but you are helping to reduce your carbon footprint. <br />
<br />
Look great in this body-hugging pencil style skirt that can take you from the office to dinner seamlessly. The soft elastic fabric moves with you making this skirt as comfortable as it is timeless. <br />
 <br />
• Made with a smooth, comfortable microfiber yarn<br />
• Material has a four-way stretch, which means fabric stretches and recovers on the cross and lengthwise grains. <br />
• Elastic waistband <br />
• Precision-cut and hand-sewn after printing by our expert in-house teams<br />
<br />
*Garments tend to run a little small, consider sizing up one size","60136B0F8197B_XS","Size","XS","","","","","","","","","","","25.00","0.00","No","Unlimited","/pink-magnolias, /womens-bottoms, /womens-dresses-skirts","office wear, casual wear, pencil skirt, women's pencil skirt, girl's pencil skirt, skirt for girls, skirt for women, plus size skirt, businesswear, fitted skirt, stretchy skirt, elastic skirt","0.0","0.0","0.0","0.0","Yes","https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60136b111cde7352c7131004/1612206636535/all-over-print-pencil-skirt-white-back-60136b0d96d87.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60136b12090564601e099ced/1612206639001/all-over-print-pencil-skirt-white-front-60136b0d96e27.jpg https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018523ebfb0353cd8a84b07/1612206741696/all-over-print-pencil-skirt-white-front-60148d01b62b8.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601852453506ff1fdab51892/1612206685864/all-over-print-pencil-skirt-white-back-60148d01b6236.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018524c29fe1567daa23e87/1612206692757/all-over-print-pencil-skirt-white-front-60148d01b614f.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/60185253c8f9782a0f763cfa/1612206701717/all-over-print-pencil-skirt-white-left-front-60148d01b6415.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018525b82413b4f61d2f28b/1612206720701/all-over-print-pencil-skirt-white-right-front-60148d01b63a6.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/6018526799de4312a5e371ed/1612206718274/all-over-print-pencil-skirt-white-back-60148d01b6335.png https://static1.squarespace.com/static/5e6b89df206ca56e86432687/6004d194e419c95e28e57661/601852c44f1a3f027248ee90/1612206790177/pencil+skirt.png"
"","cd0a7e51-a7db-45f4-bc98-3582e2bee053","","","","","","60136B0F8197B_S","Size","S","","","","","","","","","","","25.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","0313a907-84c3-4c7f-8945-268e6e1d9f67","","","","","","60136B0F8197B_M","Size","M","","","","","","","","","","","25.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","d9d5a003-c4b2-4f36-8aec-96006139808c","","","","","","60136B0F8197B_L","Size","L","","","","","","","","","","","25.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
"","9441c11b-e318-4b05-8a66-6842432a8003","","","","","","60136B0F8197B_XL","Size","XL","","","","","","","","","","","25.00","0.00","No","Unlimited","","","0.0","0.0","0.0","0.0","",""
